error,bikesInUsage,electricalBikesInUsage,mechanicalBikesInUsage,dateTime
0,125,15,110,2019-03-07 21:50:00
0,127,15,112,2019-03-07 21:55:00
0,78,9,69,2019-03-07 22:00:00
0,87,10,77,2019-03-07 22:05:00
0,76,9,67,2019-03-07 22:10:00
0,80,10,70,2019-03-07 22:15:00
0,79,9,70,2019-03-07 22:20:00
0,74,9,65,2019-03-07 22:25:00
0,69,8,61,2019-03-07 22:30:00
0,102,12,90,2019-03-07 22:35:00
0,70,8,62,2019-03-07 22:40:00
0,67,8,59,2019-03-07 22:45:00
0,80,10,70,2019-03-07 22:50:00
0,78,9,69,2019-03-07 22:55:00
0,28,3,25,2019-03-07 23:00:00
0,58,7,51,2019-03-07 23:05:00
0,44,5,39,2019-03-07 23:10:00
0,32,4,28,2019-03-07 23:15:00
0,59,7,52,2019-03-07 23:20:00
0,53,6,47,2019-03-07 23:25:00
0,30,4,26,2019-03-07 23:30:00
0,66,8,58,2019-03-07 23:35:00
0,53,6,47,2019-03-07 23:40:00
0,45,5,40,2019-03-07 23:45:00
0,64,8,56,2019-03-07 23:50:00
0,47,6,41,2019-03-07 23:55:00
0,30,4,26,2019-03-08 00:00:00
0,22,3,19,2019-03-08 00:05:00
0,37,4,33,2019-03-08 00:10:00
0,36,4,32,2019-03-08 00:15:00
0,30,4,26,2019-03-08 00:20:00
0,21,3,18,2019-03-08 00:25:00
0,32,4,28,2019-03-08 00:30:00
0,29,3,26,2019-03-08 00:35:00
0,14,2,12,2019-03-08 00:40:00
0,12,1,11,2019-03-08 00:45:00
0,37,4,33,2019-03-08 00:50:00
0,0,0,0,2019-03-08 00:55:00
0,26,3,23,2019-03-08 01:00:00
0,18,2,16,2019-03-08 01:05:00
0,40,5,35,2019-03-08 01:10:00
0,18,2,16,2019-03-08 01:15:00
0,32,4,28,2019-03-08 01:20:00
0,19,2,17,2019-03-08 01:25:00
0,25,3,22,2019-03-08 01:30:00
0,33,4,29,2019-03-08 01:35:00
0,18,2,16,2019-03-08 01:40:00
0,36,4,32,2019-03-08 01:45:00
0,12,1,11,2019-03-08 01:50:00
0,28,3,25,2019-03-08 01:55:00
0,33,4,29,2019-03-08 02:00:00
0,30,4,26,2019-03-08 02:05:00
0,45,5,40,2019-03-08 02:10:00
0,13,2,11,2019-03-08 02:15:00
0,5,1,4,2019-03-08 02:20:00
0,10,1,9,2019-03-08 02:25:00
0,30,4,26,2019-03-08 02:30:00
0,28,3,25,2019-03-08 02:35:00
0,23,3,20,2019-03-08 02:40:00
0,9,1,8,2019-03-08 02:45:00
0,31,4,27,2019-03-08 02:50:00
0,7,1,6,2019-03-08 02:55:00
0,36,4,32,2019-03-08 03:00:00
0,56,7,49,2019-03-08 03:05:00
0,26,3,23,2019-03-08 03:10:00
0,29,3,26,2019-03-08 03:15:00
0,16,2,14,2019-03-08 03:20:00
0,0,0,0,2019-03-08 03:25:00
0,15,2,13,2019-03-08 03:30:00
0,9,1,8,2019-03-08 03:35:00
0,5,1,4,2019-03-08 03:40:00
0,43,5,38,2019-03-08 03:45:00
0,25,3,22,2019-03-08 03:50:00
0,27,3,24,2019-03-08 03:55:00
0,22,3,19,2019-03-08 04:00:00
0,24,3,21,2019-03-08 04:05:00
0,38,5,33,2019-03-08 04:10:00
0,26,3,23,2019-03-08 04:15:00
0,32,4,28,2019-03-08 04:20:00
0,24,3,21,2019-03-08 04:25:00
0,22,3,19,2019-03-08 04:30:00
0,9,1,8,2019-03-08 04:35:00
0,2,0,2,2019-03-08 04:40:00
0,23,3,20,2019-03-08 04:45:00
0,27,3,24,2019-03-08 04:50:00
0,11,1,10,2019-03-08 04:55:00
0,45,5,40,2019-03-08 05:00:00
0,46,6,40,2019-03-08 05:05:00
0,19,2,17,2019-03-08 05:10:00
0,34,4,30,2019-03-08 05:15:00
0,50,6,44,2019-03-08 05:20:00
0,50,6,44,2019-03-08 05:25:00
0,31,4,27,2019-03-08 05:30:00
0,47,6,41,2019-03-08 05:35:00
0,57,7,50,2019-03-08 05:40:00
0,54,6,48,2019-03-08 05:45:00
0,44,5,39,2019-03-08 05:50:00
0,39,5,34,2019-03-08 05:55:00
0,102,12,90,2019-03-08 06:00:00
0,116,14,102,2019-03-08 06:05:00
0,112,13,99,2019-03-08 06:10:00
0,118,14,104,2019-03-08 06:15:00
0,112,13,99,2019-03-08 06:20:00
0,120,14,106,2019-03-08 06:25:00
0,111,13,98,2019-03-08 06:30:00
0,119,14,105,2019-03-08 06:35:00
0,120,14,106,2019-03-08 06:40:00
0,100,12,88,2019-03-08 06:45:00
0,88,11,77,2019-03-08 06:50:00
0,129,15,114,2019-03-08 06:55:00
0,203,24,179,2019-03-08 07:00:00
0,179,21,158,2019-03-08 07:05:00
0,191,23,168,2019-03-08 07:10:00
0,209,25,184,2019-03-08 07:15:00
0,197,24,173,2019-03-08 07:20:00
0,194,23,171,2019-03-08 07:25:00
0,217,26,191,2019-03-08 07:30:00
0,187,22,165,2019-03-08 07:35:00
0,190,23,167,2019-03-08 07:40:00
0,203,24,179,2019-03-08 07:45:00
0,205,25,180,2019-03-08 07:50:00
0,206,25,181,2019-03-08 07:55:00
0,311,37,274,2019-03-08 08:00:00
0,302,36,266,2019-03-08 08:05:00
0,306,37,269,2019-03-08 08:10:00
0,297,36,261,2019-03-08 08:15:00
0,301,36,265,2019-03-08 08:20:00
0,301,36,265,2019-03-08 08:25:00
0,303,36,267,2019-03-08 08:30:00
0,309,37,272,2019-03-08 08:35:00
0,307,37,270,2019-03-08 08:40:00
0,301,36,265,2019-03-08 08:45:00
0,290,35,255,2019-03-08 08:50:00
0,301,36,265,2019-03-08 08:55:00
0,250,30,220,2019-03-08 09:00:00
0,252,30,222,2019-03-08 09:05:00
0,276,33,243,2019-03-08 09:10:00
0,244,29,215,2019-03-08 09:15:00
0,255,31,224,2019-03-08 09:20:00
0,263,32,231,2019-03-08 09:25:00
0,251,30,221,2019-03-08 09:30:00
0,278,33,245,2019-03-08 09:35:00
0,245,29,216,2019-03-08 09:40:00
0,254,30,224,2019-03-08 09:45:00
0,240,29,211,2019-03-08 09:50:00
0,246,30,216,2019-03-08 09:55:00
0,213,26,187,2019-03-08 10:00:00
0,220,26,194,2019-03-08 10:05:00
0,214,26,188,2019-03-08 10:10:00
0,225,27,198,2019-03-08 10:15:00
0,209,25,184,2019-03-08 10:20:00
0,206,25,181,2019-03-08 10:25:00
0,242,29,213,2019-03-08 10:30:00
0,215,26,189,2019-03-08 10:35:00
0,201,24,177,2019-03-08 10:40:00
0,202,24,178,2019-03-08 10:45:00
0,199,24,175,2019-03-08 10:50:00
0,221,27,194,2019-03-08 10:55:00
0,211,25,186,2019-03-08 11:00:00
0,217,26,191,2019-03-08 11:05:00
0,214,26,188,2019-03-08 11:10:00
0,224,27,197,2019-03-08 11:15:00
0,205,25,180,2019-03-08 11:20:00
0,202,24,178,2019-03-08 11:25:00
0,218,26,192,2019-03-08 11:30:00
0,222,27,195,2019-03-08 11:35:00
0,219,26,193,2019-03-08 11:40:00
0,205,25,180,2019-03-08 11:45:00
0,223,27,196,2019-03-08 11:50:00
0,206,25,181,2019-03-08 11:55:00
0,224,27,197,2019-03-08 12:00:00
0,219,26,193,2019-03-08 12:05:00
0,246,30,216,2019-03-08 12:10:00
0,238,29,209,2019-03-08 12:15:00
0,237,28,209,2019-03-08 12:20:00
0,245,29,216,2019-03-08 12:25:00
0,264,32,232,2019-03-08 12:30:00
0,209,25,184,2019-03-08 12:35:00
0,221,27,194,2019-03-08 12:40:00
0,223,27,196,2019-03-08 12:45:00
0,220,26,194,2019-03-08 12:50:00
0,217,26,191,2019-03-08 12:55:00
0,231,28,203,2019-03-08 13:00:00
0,220,26,194,2019-03-08 13:05:00
0,239,29,210,2019-03-08 13:10:00
0,236,28,208,2019-03-08 13:15:00
0,241,29,212,2019-03-08 13:20:00
0,241,29,212,2019-03-08 13:25:00
0,242,29,213,2019-03-08 13:30:00
0,231,28,203,2019-03-08 13:35:00
0,260,31,229,2019-03-08 13:40:00
0,238,29,209,2019-03-08 13:45:00
0,213,26,187,2019-03-08 13:50:00
0,223,27,196,2019-03-08 13:55:00
0,194,23,171,2019-03-08 14:00:00
0,215,26,189,2019-03-08 14:05:00
0,214,26,188,2019-03-08 14:10:00
0,209,25,184,2019-03-08 14:15:00
0,239,29,210,2019-03-08 14:20:00
0,222,27,195,2019-03-08 14:25:00
0,224,27,197,2019-03-08 14:30:00
0,204,24,180,2019-03-08 14:35:00
0,203,24,179,2019-03-08 14:40:00
0,215,26,189,2019-03-08 14:45:00
0,217,26,191,2019-03-08 14:50:00
0,193,23,170,2019-03-08 14:55:00
0,208,25,183,2019-03-08 15:00:00
0,210,25,185,2019-03-08 15:05:00
0,207,25,182,2019-03-08 15:10:00
0,200,24,176,2019-03-08 15:15:00
0,204,24,180,2019-03-08 15:20:00
0,208,25,183,2019-03-08 15:25:00
0,211,25,186,2019-03-08 15:30:00
0,217,26,191,2019-03-08 15:35:00
0,223,27,196,2019-03-08 15:40:00
0,206,25,181,2019-03-08 15:45:00
0,205,25,180,2019-03-08 15:50:00
0,215,26,189,2019-03-08 15:55:00
0,232,28,204,2019-03-08 16:00:00
0,220,26,194,2019-03-08 16:05:00
0,234,28,206,2019-03-08 16:10:00
0,237,28,209,2019-03-08 16:15:00
0,241,29,212,2019-03-08 16:20:00
0,246,30,216,2019-03-08 16:25:00
0,215,26,189,2019-03-08 16:30:00
0,225,27,198,2019-03-08 16:35:00
0,225,27,198,2019-03-08 16:40:00
0,224,27,197,2019-03-08 16:45:00
0,217,26,191,2019-03-08 16:50:00
0,207,25,182,2019-03-08 16:55:00
0,271,33,238,2019-03-08 17:00:00
0,261,31,230,2019-03-08 17:05:00
0,271,33,238,2019-03-08 17:10:00
0,260,31,229,2019-03-08 17:15:00
0,257,31,226,2019-03-08 17:20:00
0,273,33,240,2019-03-08 17:25:00
0,272,33,239,2019-03-08 17:30:00
0,277,33,244,2019-03-08 17:35:00
0,296,36,260,2019-03-08 17:40:00
0,273,33,240,2019-03-08 17:45:00
0,276,33,243,2019-03-08 17:50:00
0,257,31,226,2019-03-08 17:55:00
0,300,36,264,2019-03-08 18:00:00
0,334,40,294,2019-03-08 18:05:00
0,304,36,268,2019-03-08 18:10:00
0,302,36,266,2019-03-08 18:15:00
0,315,38,277,2019-03-08 18:20:00
0,314,38,276,2019-03-08 18:25:00
0,304,36,268,2019-03-08 18:30:00
0,311,37,274,2019-03-08 18:35:00
0,330,40,290,2019-03-08 18:40:00
0,305,37,268,2019-03-08 18:45:00
0,298,36,262,2019-03-08 18:50:00
0,326,39,287,2019-03-08 18:55:00
0,256,31,225,2019-03-08 19:00:00
0,243,29,214,2019-03-08 19:05:00
0,231,28,203,2019-03-08 19:10:00
0,241,29,212,2019-03-08 19:15:00
0,249,30,219,2019-03-08 19:20:00
0,264,32,232,2019-03-08 19:25:00
0,238,29,209,2019-03-08 19:30:00
0,249,30,219,2019-03-08 19:35:00
0,258,31,227,2019-03-08 19:40:00
0,221,27,194,2019-03-08 19:45:00
0,262,31,231,2019-03-08 19:50:00
0,236,28,208,2019-03-08 19:55:00
0,179,21,158,2019-03-08 20:00:00
0,178,21,157,2019-03-08 20:05:00
0,188,23,165,2019-03-08 20:10:00
0,182,22,160,2019-03-08 20:15:00
0,146,18,128,2019-03-08 20:20:00
0,166,20,146,2019-03-08 20:25:00
0,177,21,156,2019-03-08 20:30:00
0,173,21,152,2019-03-08 20:35:00
0,181,22,159,2019-03-08 20:40:00
0,184,22,162,2019-03-08 20:45:00
0,182,22,160,2019-03-08 20:50:00
0,172,21,151,2019-03-08 20:55:00
0,98,12,86,2019-03-08 21:00:00
0,115,14,101,2019-03-08 21:05:00
0,125,15,110,2019-03-08 21:10:00
0,107,13,94,2019-03-08 21:15:00
0,128,15,113,2019-03-08 21:20:00
0,131,16,115,2019-03-08 21:25:00
0,122,15,107,2019-03-08 21:30:00
0,83,10,73,2019-03-08 21:35:00
0,105,13,92,2019-03-08 21:40:00
0,143,17,126,2019-03-08 21:45:00
0,113,14,99,2019-03-08 21:50:00
0,96,12,84,2019-03-08 21:55:00
0,90,11,79,2019-03-08 22:00:00
0,75,9,66,2019-03-08 22:05:00
0,88,11,77,2019-03-08 22:10:00
0,78,9,69,2019-03-08 22:15:00
0,81,10,71,2019-03-08 22:20:00
0,79,9,70,2019-03-08 22:25:00
0,83,10,73,2019-03-08 22:30:00
0,102,12,90,2019-03-08 22:35:00
0,87,10,77,2019-03-08 22:40:00
0,56,7,49,2019-03-08 22:45:00
0,80,10,70,2019-03-08 22:50:00
0,89,11,78,2019-03-08 22:55:00
0,59,7,52,2019-03-08 23:00:00
0,40,5,35,2019-03-08 23:05:00
0,59,7,52,2019-03-08 23:10:00
0,56,7,49,2019-03-08 23:15:00
0,76,9,67,2019-03-08 23:20:00
0,36,4,32,2019-03-08 23:25:00
0,39,5,34,2019-03-08 23:30:00
0,41,5,36,2019-03-08 23:35:00
0,39,5,34,2019-03-08 23:40:00
0,34,4,30,2019-03-08 23:45:00
0,12,1,11,2019-03-08 23:50:00
0,40,5,35,2019-03-08 23:55:00
0,22,3,19,2019-03-09 00:00:00
0,12,1,11,2019-03-09 00:05:00
0,41,5,36,2019-03-09 00:10:00
0,18,2,16,2019-03-09 00:15:00
0,33,4,29,2019-03-09 00:20:00
0,21,3,18,2019-03-09 00:25:00
0,28,3,25,2019-03-09 00:30:00
0,21,3,18,2019-03-09 00:35:00
0,34,4,30,2019-03-09 00:40:00
0,19,2,17,2019-03-09 00:45:00
0,24,3,21,2019-03-09 00:50:00
0,22,3,19,2019-03-09 00:55:00
0,11,1,10,2019-03-09 01:00:00
0,19,2,17,2019-03-09 01:05:00
0,41,5,36,2019-03-09 01:10:00
0,11,1,10,2019-03-09 01:15:00
0,19,2,17,2019-03-09 01:20:00
0,29,3,26,2019-03-09 01:25:00
0,28,3,25,2019-03-09 01:30:00
0,15,2,13,2019-03-09 01:35:00
0,0,0,0,2019-03-09 01:40:00
0,21,3,18,2019-03-09 01:45:00
0,0,0,0,2019-03-09 01:50:00
0,32,4,28,2019-03-09 01:55:00
0,15,2,13,2019-03-09 02:00:00
0,25,3,22,2019-03-09 02:05:00
0,2,0,2,2019-03-09 02:10:00
0,0,0,0,2019-03-09 02:15:00
0,16,2,14,2019-03-09 02:20:00
0,13,2,11,2019-03-09 02:25:00
0,7,1,6,2019-03-09 02:30:00
0,14,2,12,2019-03-09 02:35:00
0,46,6,40,2019-03-09 02:40:00
0,23,3,20,2019-03-09 02:45:00
0,26,3,23,2019-03-09 02:50:00
0,23,3,20,2019-03-09 02:55:00
0,31,4,27,2019-03-09 03:00:00
0,11,1,10,2019-03-09 03:05:00
0,0,0,0,2019-03-09 03:10:00
0,11,1,10,2019-03-09 03:15:00
0,23,3,20,2019-03-09 03:20:00
0,2,0,2,2019-03-09 03:25:00
0,11,1,10,2019-03-09 03:30:00
0,5,1,4,2019-03-09 03:35:00
0,31,4,27,2019-03-09 03:40:00
0,22,3,19,2019-03-09 03:45:00
0,21,3,18,2019-03-09 03:50:00
0,21,3,18,2019-03-09 03:55:00
0,15,2,13,2019-03-09 04:00:00
0,18,2,16,2019-03-09 04:05:00
0,1,0,1,2019-03-09 04:10:00
0,0,0,0,2019-03-09 04:15:00
0,17,2,15,2019-03-09 04:20:00
0,19,2,17,2019-03-09 04:25:00
0,30,4,26,2019-03-09 04:30:00
0,34,4,30,2019-03-09 04:35:00
0,34,4,30,2019-03-09 04:40:00
0,4,0,4,2019-03-09 04:45:00
0,11,1,10,2019-03-09 04:50:00
0,21,3,18,2019-03-09 04:55:00
0,57,7,50,2019-03-09 05:00:00
0,45,5,40,2019-03-09 05:05:00
0,40,5,35,2019-03-09 05:10:00
0,22,3,19,2019-03-09 05:15:00
0,16,2,14,2019-03-09 05:20:00
0,36,4,32,2019-03-09 05:25:00
0,14,2,12,2019-03-09 05:30:00
0,24,3,21,2019-03-09 05:35:00
0,26,3,23,2019-03-09 05:40:00
0,46,6,40,2019-03-09 05:45:00
0,23,3,20,2019-03-09 05:50:00
0,0,0,0,2019-03-09 05:55:00
0,72,9,63,2019-03-09 06:00:00
0,58,7,51,2019-03-09 06:05:00
0,67,8,59,2019-03-09 06:10:00
0,65,8,57,2019-03-09 06:15:00
0,63,8,55,2019-03-09 06:20:00
0,75,9,66,2019-03-09 06:25:00
0,48,6,42,2019-03-09 06:30:00
0,60,7,53,2019-03-09 06:35:00
0,74,9,65,2019-03-09 06:40:00
0,59,7,52,2019-03-09 06:45:00
0,47,6,41,2019-03-09 06:50:00
0,74,9,65,2019-03-09 06:55:00
0,133,16,117,2019-03-09 07:00:00
0,119,14,105,2019-03-09 07:05:00
0,96,12,84,2019-03-09 07:10:00
0,128,15,113,2019-03-09 07:15:00
0,100,12,88,2019-03-09 07:20:00
0,124,15,109,2019-03-09 07:25:00
0,109,13,96,2019-03-09 07:30:00
0,106,13,93,2019-03-09 07:35:00
0,115,14,101,2019-03-09 07:40:00
0,118,14,104,2019-03-09 07:45:00
0,112,13,99,2019-03-09 07:50:00
0,127,15,112,2019-03-09 07:55:00
0,175,21,154,2019-03-09 08:00:00
0,192,23,169,2019-03-09 08:05:00
0,183,22,161,2019-03-09 08:10:00
0,172,21,151,2019-03-09 08:15:00
0,170,20,150,2019-03-09 08:20:00
0,160,19,141,2019-03-09 08:25:00
0,183,22,161,2019-03-09 08:30:00
0,176,21,155,2019-03-09 08:35:00
0,152,18,134,2019-03-09 08:40:00
0,174,21,153,2019-03-09 08:45:00
0,169,20,149,2019-03-09 08:50:00
0,199,24,175,2019-03-09 08:55:00
0,130,16,114,2019-03-09 09:00:00
0,133,16,117,2019-03-09 09:05:00
0,163,20,143,2019-03-09 09:10:00
0,166,20,146,2019-03-09 09:15:00
0,141,17,124,2019-03-09 09:20:00
0,142,17,125,2019-03-09 09:25:00
0,157,19,138,2019-03-09 09:30:00
0,122,15,107,2019-03-09 09:35:00
0,128,15,113,2019-03-09 09:40:00
0,147,18,129,2019-03-09 09:45:00
0,169,20,149,2019-03-09 09:50:00
0,145,17,128,2019-03-09 09:55:00
0,127,15,112,2019-03-09 10:00:00
0,140,17,123,2019-03-09 10:05:00
0,151,18,133,2019-03-09 10:10:00
0,119,14,105,2019-03-09 10:15:00
0,126,15,111,2019-03-09 10:20:00
0,148,18,130,2019-03-09 10:25:00
0,108,13,95,2019-03-09 10:30:00
0,138,17,121,2019-03-09 10:35:00
0,114,14,100,2019-03-09 10:40:00
0,127,15,112,2019-03-09 10:45:00
0,123,15,108,2019-03-09 10:50:00
0,115,14,101,2019-03-09 10:55:00
0,117,14,103,2019-03-09 11:00:00
0,132,16,116,2019-03-09 11:05:00
0,141,17,124,2019-03-09 11:10:00
0,127,15,112,2019-03-09 11:15:00
0,130,16,114,2019-03-09 11:20:00
0,136,16,120,2019-03-09 11:25:00
0,117,14,103,2019-03-09 11:30:00
0,138,17,121,2019-03-09 11:35:00
0,139,17,122,2019-03-09 11:40:00
0,160,19,141,2019-03-09 11:45:00
0,124,15,109,2019-03-09 11:50:00
0,124,15,109,2019-03-09 11:55:00
0,147,18,129,2019-03-09 12:00:00
0,148,18,130,2019-03-09 12:05:00
0,132,16,116,2019-03-09 12:10:00
0,133,16,117,2019-03-09 12:15:00
0,144,17,127,2019-03-09 12:20:00
0,128,15,113,2019-03-09 12:25:00
0,133,16,117,2019-03-09 12:30:00
0,139,17,122,2019-03-09 12:35:00
0,150,18,132,2019-03-09 12:40:00
0,131,16,115,2019-03-09 12:45:00
0,116,14,102,2019-03-09 12:50:00
0,115,14,101,2019-03-09 12:55:00
0,126,15,111,2019-03-09 13:00:00
0,125,15,110,2019-03-09 13:05:00
0,139,17,122,2019-03-09 13:10:00
0,127,15,112,2019-03-09 13:15:00
0,133,16,117,2019-03-09 13:20:00
0,132,16,116,2019-03-09 13:25:00
0,136,16,120,2019-03-09 13:30:00
0,157,19,138,2019-03-09 13:35:00
0,149,18,131,2019-03-09 13:40:00
0,141,17,124,2019-03-09 13:45:00
0,135,16,119,2019-03-09 13:50:00
0,136,16,120,2019-03-09 13:55:00
0,133,16,117,2019-03-09 14:00:00
0,136,16,120,2019-03-09 14:05:00
0,118,14,104,2019-03-09 14:10:00
0,129,15,114,2019-03-09 14:15:00
0,105,13,92,2019-03-09 14:20:00
0,132,16,116,2019-03-09 14:25:00
0,138,17,121,2019-03-09 14:30:00
0,126,15,111,2019-03-09 14:35:00
0,151,18,133,2019-03-09 14:40:00
0,118,14,104,2019-03-09 14:45:00
0,132,16,116,2019-03-09 14:50:00
0,129,15,114,2019-03-09 14:55:00
0,125,15,110,2019-03-09 15:00:00
0,125,15,110,2019-03-09 15:05:00
0,127,15,112,2019-03-09 15:10:00
0,136,16,120,2019-03-09 15:15:00
0,143,17,126,2019-03-09 15:20:00
0,126,15,111,2019-03-09 15:25:00
0,136,16,120,2019-03-09 15:30:00
0,118,14,104,2019-03-09 15:35:00
0,135,16,119,2019-03-09 15:40:00
0,117,14,103,2019-03-09 15:45:00
0,139,17,122,2019-03-09 15:50:00
0,153,18,135,2019-03-09 15:55:00
0,134,16,118,2019-03-09 16:00:00
0,109,13,96,2019-03-09 16:05:00
0,128,15,113,2019-03-09 16:10:00
0,150,18,132,2019-03-09 16:15:00
0,142,17,125,2019-03-09 16:20:00
0,138,17,121,2019-03-09 16:25:00
0,147,18,129,2019-03-09 16:30:00
0,141,17,124,2019-03-09 16:35:00
0,150,18,132,2019-03-09 16:40:00
0,146,18,128,2019-03-09 16:45:00
0,153,18,135,2019-03-09 16:50:00
0,139,17,122,2019-03-09 16:55:00
0,173,21,152,2019-03-09 17:00:00
0,158,19,139,2019-03-09 17:05:00
0,155,19,136,2019-03-09 17:10:00
0,182,22,160,2019-03-09 17:15:00
0,165,20,145,2019-03-09 17:20:00
0,172,21,151,2019-03-09 17:25:00
0,163,20,143,2019-03-09 17:30:00
0,155,19,136,2019-03-09 17:35:00
0,162,19,143,2019-03-09 17:40:00
0,179,21,158,2019-03-09 17:45:00
0,169,20,149,2019-03-09 17:50:00
0,141,17,124,2019-03-09 17:55:00
0,186,22,164,2019-03-09 18:00:00
0,210,25,185,2019-03-09 18:05:00
0,186,22,164,2019-03-09 18:10:00
0,167,20,147,2019-03-09 18:15:00
0,212,25,187,2019-03-09 18:20:00
0,197,24,173,2019-03-09 18:25:00
0,188,23,165,2019-03-09 18:30:00
0,185,22,163,2019-03-09 18:35:00
0,202,24,178,2019-03-09 18:40:00
0,182,22,160,2019-03-09 18:45:00
0,203,24,179,2019-03-09 18:50:00
0,196,24,172,2019-03-09 18:55:00
0,153,18,135,2019-03-09 19:00:00
0,152,18,134,2019-03-09 19:05:00
0,148,18,130,2019-03-09 19:10:00
0,163,20,143,2019-03-09 19:15:00
0,140,17,123,2019-03-09 19:20:00
0,131,16,115,2019-03-09 19:25:00
0,157,19,138,2019-03-09 19:30:00
0,158,19,139,2019-03-09 19:35:00
0,156,19,137,2019-03-09 19:40:00
0,155,19,136,2019-03-09 19:45:00
0,146,18,128,2019-03-09 19:50:00
0,159,19,140,2019-03-09 19:55:00
0,104,12,92,2019-03-09 20:00:00
0,99,12,87,2019-03-09 20:05:00
0,101,12,89,2019-03-09 20:10:00
0,129,15,114,2019-03-09 20:15:00
0,84,10,74,2019-03-09 20:20:00
0,111,13,98,2019-03-09 20:25:00
0,85,10,75,2019-03-09 20:30:00
0,104,12,92,2019-03-09 20:35:00
0,100,12,88,2019-03-09 20:40:00
0,80,10,70,2019-03-09 20:45:00
0,110,13,97,2019-03-09 20:50:00
0,100,12,88,2019-03-09 20:55:00
0,47,6,41,2019-03-09 21:00:00
0,82,10,72,2019-03-09 21:05:00
0,89,11,78,2019-03-09 21:10:00
0,90,11,79,2019-03-09 21:15:00
0,76,9,67,2019-03-09 21:20:00
0,73,9,64,2019-03-09 21:25:00
0,88,11,77,2019-03-09 21:30:00
0,92,11,81,2019-03-09 21:35:00
0,86,10,76,2019-03-09 21:40:00
0,61,7,54,2019-03-09 21:45:00
0,74,9,65,2019-03-09 21:50:00
0,77,9,68,2019-03-09 21:55:00
0,23,3,20,2019-03-09 22:00:00
0,51,6,45,2019-03-09 22:05:00
0,72,9,63,2019-03-09 22:10:00
0,53,6,47,2019-03-09 22:15:00
0,63,8,55,2019-03-09 22:20:00
0,47,6,41,2019-03-09 22:25:00
0,44,5,39,2019-03-09 22:30:00
0,50,6,44,2019-03-09 22:35:00
0,35,4,31,2019-03-09 22:40:00
0,33,4,29,2019-03-09 22:45:00
0,60,7,53,2019-03-09 22:50:00
0,61,7,54,2019-03-09 22:55:00
0,15,2,13,2019-03-09 23:00:00
0,39,5,34,2019-03-09 23:05:00
0,26,3,23,2019-03-09 23:10:00
0,31,4,27,2019-03-09 23:15:00
0,33,4,29,2019-03-09 23:20:00
0,39,5,34,2019-03-09 23:25:00
0,28,3,25,2019-03-09 23:30:00
0,44,5,39,2019-03-09 23:35:00
0,31,4,27,2019-03-09 23:40:00
0,34,4,30,2019-03-09 23:45:00
0,17,2,15,2019-03-09 23:50:00
0,53,6,47,2019-03-09 23:55:00
0,24,3,21,2019-03-10 00:00:00
0,27,3,24,2019-03-10 00:05:00
0,0,0,0,2019-03-10 00:10:00
0,8,1,7,2019-03-10 00:15:00
0,33,4,29,2019-03-10 00:20:00
0,21,3,18,2019-03-10 00:25:00
0,0,0,0,2019-03-10 00:30:00
0,30,4,26,2019-03-10 00:35:00
0,11,1,10,2019-03-10 00:40:00
0,35,4,31,2019-03-10 00:45:00
0,17,2,15,2019-03-10 00:50:00
0,20,2,18,2019-03-10 00:55:00
0,29,3,26,2019-03-10 01:00:00
0,4,0,4,2019-03-10 01:05:00
0,2,0,2,2019-03-10 01:10:00
0,12,1,11,2019-03-10 01:15:00
0,24,3,21,2019-03-10 01:20:00
0,0,0,0,2019-03-10 01:25:00
0,0,0,0,2019-03-10 01:30:00
0,24,3,21,2019-03-10 01:35:00
0,7,1,6,2019-03-10 01:40:00
0,10,1,9,2019-03-10 01:45:00
0,0,0,0,2019-03-10 01:50:00
0,6,1,5,2019-03-10 01:55:00
0,13,2,11,2019-03-10 02:00:00
0,24,3,21,2019-03-10 02:05:00
0,4,0,4,2019-03-10 02:10:00
0,33,4,29,2019-03-10 02:15:00
0,5,1,4,2019-03-10 02:20:00
0,5,1,4,2019-03-10 02:25:00
0,32,4,28,2019-03-10 02:30:00
0,16,2,14,2019-03-10 02:35:00
0,7,1,6,2019-03-10 02:40:00
0,11,1,10,2019-03-10 02:45:00
0,29,3,26,2019-03-10 02:50:00
0,31,4,27,2019-03-10 02:55:00
0,3,0,3,2019-03-10 03:00:00
0,13,2,11,2019-03-10 03:05:00
0,14,2,12,2019-03-10 03:10:00
0,1,0,1,2019-03-10 03:15:00
0,13,2,11,2019-03-10 03:20:00
0,13,2,11,2019-03-10 03:25:00
0,27,3,24,2019-03-10 03:30:00
0,28,3,25,2019-03-10 03:35:00
0,9,1,8,2019-03-10 03:40:00
0,11,1,10,2019-03-10 03:45:00
0,21,3,18,2019-03-10 03:50:00
0,6,1,5,2019-03-10 03:55:00
0,-4,0,-4,2019-03-10 04:00:00
0,15,2,13,2019-03-10 04:05:00
0,4,0,4,2019-03-10 04:10:00
0,4,0,4,2019-03-10 04:15:00
0,33,4,29,2019-03-10 04:20:00
0,14,2,12,2019-03-10 04:25:00
0,35,4,31,2019-03-10 04:30:00
0,9,1,8,2019-03-10 04:35:00
0,19,2,17,2019-03-10 04:40:00
0,44,5,39,2019-03-10 04:45:00
0,3,0,3,2019-03-10 04:50:00
0,0,0,0,2019-03-10 04:55:00
0,42,5,37,2019-03-10 05:00:00
0,17,2,15,2019-03-10 05:05:00
