trip_id,start_time,start_station,end_station,duration_min
T1290,2019-03-23 10:36:00,Trindade,Campanhã,26
T1534,2019-03-23 10:37:00,Aliados,Aliados,18
T2704,2019-03-23 10:40:00,Marquês,Campanhã,21
T2547,2019-03-23 10:51:00,Aliados,São Bento,34
T2195,2019-03-23 10:54:00,Trindade,São Bento,18
T2287,2019-03-23 11:00:00,Bolhão,São Bento,12
T1846,2019-03-23 11:02:00,Bolhão,Marquês,13
T2782,2019-03-23 11:05:00,Bolhão,São Bento,25
T2734,2019-03-23 11:06:00,Bolhão,Bolhão,31
T2427,2019-03-23 11:09:00,São Bento,Marquês,27
T2450,2019-03-23 11:19:00,Campanhã,Campanhã,15
T2301,2019-03-23 11:21:00,Marquês,Bolhão,33
T1939,2019-03-23 11:40:00,Casa da Música,Casa da Música,24
T1204,2019-03-23 11:48:00,Marquês,Marquês,27
T1589,2019-03-23 11:48:00,Trindade,Trindade,15
T1316,2019-03-23 11:49:00,Bolhão,Casa da Música,18
T1194,2019-03-23 12:09:00,Campanhã,São Bento,26
T2640,2019-03-23 12:11:00,Aliados,Bolhão,28
T1847,2019-03-23 12:12:00,Marquês,Casa da Música,26
T1551,2019-03-23 12:14:00,Aliados,Casa da Música,23
T1249,2019-03-23 12:15:00,Aliados,Casa da Música,18
T2597,2019-03-23 12:21:00,Trindade,São Bento,29
T2804,2019-03-23 12:26:00,Casa da Música,Casa da Música,33
T2848,2019-03-23 12:27:00,Aliados,Marquês,16
T1685,2019-03-23 12:30:00,Casa da Música,Campanhã,8
T1096,2019-03-23 12:31:00,Campanhã,Casa da Música,23
T1555,2019-03-23 12:40:00,Bolhão,Trindade,21
T2876,2019-03-23 12:44:00,Trindade,São Bento,15
T2682,2019-03-23 12:45:00,Bolhão,Aliados,32
T2561,2019-03-23 12:45:00,Aliados,São Bento,31
T1645,2019-03-23 12:46:00,Bolhão,Aliados,33
T1307,2019-03-23 12:49:00,Aliados,Casa da Música,24
T1627,2019-03-23 12:52:00,Trindade,Marquês,21
T2948,2019-03-23 12:55:00,Trindade,Aliados,41
T1857,2019-03-23 13:08:00,Bolhão,Trindade,24
T1532,2019-03-23 13:11:00,São Bento,Trindade,31
T1609,2019-03-23 13:12:00,Bolhão,Marquês,30
T1180,2019-03-23 13:40:00,Marquês,Trindade,25
T1754,2019-03-23 13:44:00,Casa da Música,Aliados,10
T2333,2019-03-23 13:59:00,Marquês,Marquês,24
T2928,2019-03-23 14:06:00,Trindade,Casa da Música,27
T2305,2019-03-23 14:06:00,Bolhão,Trindade,22
T2853,2019-03-23 14:21:00,São Bento,Bolhão,39
T1364,2019-03-23 14:28:00,Aliados,Bolhão,19
T2952,2019-03-23 14:38:00,Aliados,Campanhã,25
T2027,2019-03-23 14:43:00,São Bento,Bolhão,21
T1357,2019-03-23 14:47:00,Marquês,Casa da Música,29
T1688,2019-03-23 14:48:00,Campanhã,Aliados,18
T1861,2019-03-23 14:56:00,São Bento,Bolhão,7
T1506,2019-03-23 15:02:00,São Bento,Campanhã,17
T1463,2019-03-23 15:02:00,Trindade,São Bento,18
T1072,2019-03-23 15:03:00,Aliados,São Bento,37
T2248,2019-03-23 15:13:00,Trindade,São Bento,27
T2524,2019-03-23 15:26:00,Casa da Música,São Bento,7
T2282,2019-03-23 15:29:00,Aliados,Aliados,27
T1564,2019-03-23 15:41:00,Campanhã,Casa da Música,25
T1834,2019-03-23 15:56:00,Bolhão,Bolhão,26
T2200,2019-03-23 15:58:00,Marquês,Bolhão,28
T1091,2019-03-23 15:59:00,Casa da Música,Trindade,21
T1348,2019-03-23 16:02:00,Campanhã,Casa da Música,27
T1024,2019-03-23 16:15:00,Campanhã,Bolhão,24
T1787,2019-03-23 16:32:00,Bolhão,Marquês,22
T2932,2019-03-23 16:45:00,Casa da Música,São Bento,28
T1878,2019-03-24 10:04:00,Bolhão,Campanhã,25
T1221,2019-03-24 10:06:00,São Bento,Marquês,18
T2645,2019-03-24 10:07:00,São Bento,Trindade,24
T2130,2019-03-24 10:22:00,Trindade,Trindade,11
T2484,2019-03-24 10:36:00,Bolhão,São Bento,13
T2080,2019-03-24 10:40:00,São Bento,Bolhão,26
T1538,2019-03-24 10:48:00,Casa da Música,Aliados,14
T2246,2019-03-24 10:48:00,Marquês,Bolhão,32
T2403,2019-03-24 10:51:00,São Bento,Bolhão,28
T2537,2019-03-24 11:09:00,Aliados,Aliados,27
T2675,2019-03-24 11:13:00,Aliados,Marquês,26
T1515,2019-03-24 11:14:00,São Bento,São Bento,10
T2283,2019-03-24 11:15:00,Campanhã,Aliados,37
T2178,2019-03-24 11:18:00,Casa da Música,Marquês,29
T1162,2019-03-24 11:22:00,Bolhão,Aliados,23
T1231,2019-03-24 11:27:00,Aliados,Marquês,22
T1186,2019-03-24 11:33:00,Bolhão,São Bento,28
T2188,2019-03-24 11:34:00,Campanhã,Bolhão,31
T1639,2019-03-24 11:49:00,Campanhã,Trindade,27
T1605,2019-03-24 11:56:00,Trindade,Bolhão,31
T2485,2019-03-24 11:58:00,Marquês,Trindade,27
T2694,2019-03-24 12:03:00,Campanhã,Marquês,23
T2023,2019-03-24 12:07:00,Aliados,Aliados,30
T2087,2019-03-24 12:10:00,Trindade,Trindade,21
T2806,2019-03-24 12:10:00,Aliados,Casa da Música,24
T1890,2019-03-24 12:11:00,Campanhã,Bolhão,25
T1232,2019-03-24 12:12:00,Aliados,Campanhã,23
T2628,2019-03-24 12:23:00,Campanhã,Marquês,24
T1923,2019-03-24 12:23:00,Casa da Música,Aliados,37
T1762,2019-03-24 12:30:00,Aliados,Aliados,10
T2089,2019-03-24 12:32:00,Trindade,Campanhã,30
T1700,2019-03-24 12:34:00,Trindade,Casa da Música,27
T1440,2019-03-24 12:35:00,São Bento,Aliados,11
T1523,2019-03-24 12:35:00,Trindade,Trindade,19
T1673,2019-03-24 12:37:00,Trindade,Bolhão,22
T2367,2019-03-24 12:40:00,Bolhão,Casa da Música,17
T2958,2019-03-24 12:40:00,Campanhã,Casa da Música,35
T1779,2019-03-24 12:42:00,Trindade,Casa da Música,30
T2244,2019-03-24 12:45:00,Aliados,Campanhã,29
T2432,2019-03-24 12:46:00,Campanhã,Campanhã,28
T1843,2019-03-24 12:50:00,Aliados,Trindade,14
T2532,2019-03-24 12:56:00,São Bento,Bolhão,22
T2268,2019-03-24 13:01:00,Bolhão,Casa da Música,24
T1917,2019-03-24 13:02:00,Bolhão,São Bento,23
T1665,2019-03-24 13:07:00,Aliados,Bolhão,27
T1793,2019-03-24 13:08:00,Campanhã,Casa da Música,27
T2077,2019-03-24 13:14:00,Trindade,Campanhã,13
T2009,2019-03-24 13:19:00,Casa da Música,Campanhã,34
T2269,2019-03-24 13:22:00,Bolhão,Aliados,30
T2692,2019-03-24 13:26:00,Campanhã,São Bento,32
T2531,2019-03-24 13:31:00,Campanhã,Casa da Música,16
T1280,2019-03-24 13:33:00,Trindade,Campanhã,34
T2404,2019-03-24 13:39:00,Bolhão,Aliados,30
T1607,2019-03-24 13:43:00,Aliados,Aliados,24
T2203,2019-03-24 13:44:00,Aliados,Bolhão,24
T1281,2019-03-24 13:47:00,Campanhã,Casa da Música,17
T1670,2019-03-24 13:48:00,São Bento,Aliados,11
T2475,2019-03-24 13:51:00,Bolhão,Casa da Música,20
T1852,2019-03-24 13:52:00,Bolhão,Campanhã,18
T1938,2019-03-24 13:52:00,Trindade,Marquês,16
T1353,2019-03-24 13:55:00,Marquês,Marquês,17
T1775,2019-03-24 14:03:00,Trindade,Bolhão,33
T1439,2019-03-24 14:07:00,Casa da Música,Bolhão,33
T1628,2019-03-24 14:11:00,Casa da Música,Marquês,36
T1574,2019-03-24 14:18:00,Marquês,Bolhão,22
T2661,2019-03-24 14:20:00,Aliados,Aliados,15
T1893,2019-03-24 14:20:00,Marquês,Bolhão,15
T1577,2019-03-24 14:35:00,Aliados,Marquês,18
T1328,2019-03-24 14:43:00,São Bento,Aliados,26
T2930,2019-03-24 14:46:00,São Bento,Bolhão,18
T2067,2019-03-24 14:48:00,Campanhã,Bolhão,16
T2378,2019-03-24 15:04:00,Bolhão,São Bento,14
T2384,2019-03-24 15:17:00,Casa da Música,Casa da Música,23
T1300,2019-03-24 15:26:00,Trindade,Casa da Música,19
T2368,2019-03-24 15:30:00,Campanhã,Bolhão,31
T1340,2019-03-24 15:35:00,Aliados,Casa da Música,23
T2738,2019-03-24 15:41:00,Aliados,Bolhão,12
T2631,2019-03-24 15:43:00,Casa da Música,Bolhão,28
T2157,2019-03-24 15:44:00,Trindade,Casa da Música,32
T1952,2019-03-24 16:18:00,Casa da Música,Bolhão,20
T1191,2019-03-24 16:33:00,Aliados,São Bento,25
T1408,2019-03-24 16:34:00,Trindade,Marquês,19
T1516,2019-03-24 16:37:00,Trindade,Marquês,16
T1976,2019-03-24 16:50:00,Casa da Música,Trindade,14
T1569,2019-03-24 16:55:00,Bolhão,Aliados,24
T1585,2019-03-25 07:07:00,Bolhão,Casa da Música,7
T2131,2019-03-25 07:19:00,Casa da Música,Campanhã,11
T2862,2019-03-25 08:08:00,Campanhã,São Bento,11
T1819,2019-03-25 08:08:00,Aliados,Aliados,4
T1302,2019-03-25 08:09:00,Bolhão,Aliados,11
T1196,2019-03-25 08:12:00,Campanhã,Marquês,19
T1724,2019-03-25 08:15:00,Campanhã,Aliados,6
T2180,2019-03-25 08:21:00,Aliados,São Bento,13
T1880,2019-03-25 08:25:00,Aliados,São Bento,26
T2791,2019-03-25 08:38:00,Campanhã,Campanhã,13
T1760,2019-03-25 08:44:00,Bolhão,São Bento,17
T2706,2019-03-25 08:48:00,Campanhã,Bolhão,15
T2231,2019-03-25 08:54:00,Trindade,Aliados,4
T1413,2019-03-25 08:55:00,Marquês,Aliados,11
T1794,2019-03-25 08:57:00,Casa da Música,Bolhão,15
T1429,2019-03-25 09:22:00,Trindade,Marquês,11
T2556,2019-03-25 09:22:00,Bolhão,Aliados,11
T2822,2019-03-25 09:25:00,Campanhã,Casa da Música,14
T1735,2019-03-25 09:29:00,Casa da Música,Aliados,13
T2493,2019-03-25 09:32:00,Campanhã,São Bento,18
T1017,2019-03-25 09:33:00,Casa da Música,Campanhã,11
T2825,2019-03-25 09:33:00,Trindade,São Bento,19
T1450,2019-03-25 09:34:00,São Bento,Trindade,6
T2718,2019-03-25 09:35:00,Marquês,Campanhã,20
T1848,2019-03-25 09:39:00,Casa da Música,Bolhão,13
T2609,2019-03-25 09:39:00,Bolhão,Aliados,16
T1222,2019-03-25 09:53:00,Campanhã,São Bento,16
T1776,2019-03-25 12:06:00,São Bento,São Bento,7
T2350,2019-03-25 12:13:00,Marquês,Marquês,20
T2468,2019-03-25 12:15:00,Aliados,Aliados,11
T1363,2019-03-25 12:28:00,Bolhão,Marquês,9
T1815,2019-03-25 12:30:00,Aliados,Marquês,11
T2086,2019-03-25 12:39:00,Casa da Música,Aliados,17
T2407,2019-03-25 12:40:00,Bolhão,Aliados,14
T1035,2019-03-25 12:41:00,Aliados,São Bento,8
T2651,2019-03-25 12:45:00,Campanhã,Marquês,6
T2240,2019-03-25 17:11:00,Casa da Música,Campanhã,9
T1303,2019-03-25 17:25:00,Campanhã,Aliados,14
T2668,2019-03-25 17:34:00,São Bento,Marquês,14
T1005,2019-03-25 17:35:00,São Bento,Bolhão,9
T1597,2019-03-25 17:42:00,São Bento,Trindade,12
T1435,2019-03-25 18:04:00,Trindade,Bolhão,10
T1245,2019-03-25 18:05:00,Trindade,São Bento,18
T2398,2019-03-25 18:14:00,Casa da Música,Bolhão,9
T1459,2019-03-25 18:17:00,Bolhão,Marquês,11
T2328,2019-03-25 18:19:00,Casa da Música,Marquês,17
T2237,2019-03-25 18:24:00,Marquês,Casa da Música,10
T2076,2019-03-25 18:34:00,Casa da Música,Campanhã,12
T2720,2019-03-25 18:47:00,Trindade,Trindade,12
T2955,2019-03-25 18:47:00,Aliados,Marquês,8
T2022,2019-03-25 18:50:00,Campanhã,Bolhão,15
T1822,2019-03-25 18:51:00,Campanhã,Casa da Música,12
T1636,2019-03-25 18:52:00,Campanhã,Campanhã,14
T2414,2019-03-25 19:02:00,Casa da Música,Marquês,24
T1594,2019-03-25 19:10:00,Aliados,Marquês,5
T2351,2019-03-25 19:14:00,Bolhão,Campanhã,7
T1930,2019-03-25 19:23:00,Trindade,São Bento,10
T1935,2019-03-25 19:39:00,Campanhã,Marquês,15
T1557,2019-03-25 19:45:00,Aliados,Aliados,15
T1559,2019-03-26 07:05:00,Campanhã,Casa da Música,20
T2976,2019-03-26 07:06:00,Casa da Música,Casa da Música,17
T1631,2019-03-26 07:29:00,Aliados,Trindade,7
T1539,2019-03-26 07:35:00,Campanhã,Marquês,18
T2969,2019-03-26 07:36:00,Casa da Música,Marquês,16
T2807,2019-03-26 07:39:00,Bolhão,Aliados,14
T2320,2019-03-26 07:42:00,Trindade,Campanhã,6
T1905,2019-03-26 07:51:00,São Bento,Bolhão,9
T2850,2019-03-26 07:55:00,Campanhã,Bolhão,10
T2029,2019-03-26 08:04:00,Bolhão,Aliados,9
T1015,2019-03-26 08:05:00,São Bento,Campanhã,12
T2578,2019-03-26 08:09:00,Bolhão,Campanhã,20
T1929,2019-03-26 08:09:00,Casa da Música,Bolhão,9
T1726,2019-03-26 08:12:00,Trindade,Trindade,7
T1034,2019-03-26 08:13:00,Campanhã,Aliados,16
T1006,2019-03-26 08:15:00,Casa da Música,Bolhão,12
T2994,2019-03-26 08:15:00,Casa da Música,Trindade,17
T2141,2019-03-26 08:24:00,Aliados,Casa da Música,12
T2594,2019-03-26 08:26:00,Casa da Música,Casa da Música,4
T1401,2019-03-26 08:27:00,Marquês,Casa da Música,7
T1777,2019-03-26 08:34:00,Casa da Música,Campanhã,13
T2008,2019-03-26 08:42:00,Aliados,Marquês,18
T2644,2019-03-26 08:45:00,Aliados,Aliados,14
T1497,2019-03-26 08:57:00,Aliados,Trindade,13
T2489,2019-03-26 09:35:00,Casa da Música,Marquês,12
T1368,2019-03-26 09:44:00,Aliados,Aliados,9
T1233,2019-03-26 12:09:00,Trindade,Aliados,21
T1752,2019-03-26 12:13:00,Aliados,São Bento,8
T2530,2019-03-26 12:28:00,Casa da Música,Casa da Música,20
T2171,2019-03-26 12:32:00,Casa da Música,Aliados,15
T2486,2019-03-26 12:36:00,Bolhão,Trindade,16
T1134,2019-03-26 12:37:00,Aliados,Trindade,19
T2270,2019-03-26 12:45:00,Casa da Música,Campanhã,22
T1950,2019-03-26 17:04:00,Aliados,Marquês,12
T2443,2019-03-26 17:08:00,Campanhã,Trindade,10
T1113,2019-03-26 17:15:00,Campanhã,Campanhã,8
T1899,2019-03-26 17:16:00,Campanhã,Trindade,7
T1438,2019-03-26 17:23:00,Bolhão,Casa da Música,8
T1056,2019-03-26 17:29:00,São Bento,Trindade,11
T2106,2019-03-26 17:30:00,Bolhão,Campanhã,11
T2993,2019-03-26 17:32:00,Aliados,Trindade,14
T1570,2019-03-26 17:35:00,São Bento,São Bento,16
T1457,2019-03-26 17:50:00,Aliados,Bolhão,13
T2005,2019-03-26 17:51:00,Casa da Música,Trindade,11
T2424,2019-03-26 17:57:00,São Bento,Trindade,15
T1892,2019-03-26 17:57:00,Aliados,Campanhã,14
T2905,2019-03-26 18:00:00,Campanhã,São Bento,15
T1239,2019-03-26 18:01:00,Campanhã,Bolhão,13
T2823,2019-03-26 18:01:00,Trindade,Bolhão,14
T1324,2019-03-26 18:12:00,Casa da Música,São Bento,10
T2138,2019-03-26 18:16:00,Campanhã,Campanhã,15
T1077,2019-03-26 18:20:00,Trindade,Trindade,16
T2562,2019-03-26 18:21:00,Casa da Música,Trindade,13
T1780,2019-03-26 18:22:00,Aliados,Trindade,6
T2770,2019-03-26 18:28:00,Aliados,São Bento,17
T1020,2019-03-26 18:31:00,Casa da Música,São Bento,2
T1902,2019-03-26 18:43:00,Bolhão,Marquês,16
T1647,2019-03-26 18:45:00,Casa da Música,Campanhã,12
T2605,2019-03-26 18:45:00,Aliados,Aliados,10
T2373,2019-03-26 18:45:00,São Bento,São Bento,15
T2003,2019-03-26 18:52:00,Bolhão,Aliados,15
T2012,2019-03-26 18:53:00,Trindade,Aliados,11
T2070,2019-03-26 18:59:00,Bolhão,Trindade,15
T1833,2019-03-26 18:59:00,Campanhã,São Bento,7
T2253,2019-03-26 19:00:00,Casa da Música,Bolhão,5
T1824,2019-03-26 19:02:00,Trindade,Bolhão,16
T1284,2019-03-26 19:08:00,Bolhão,Bolhão,15
T2895,2019-03-26 19:20:00,São Bento,Casa da Música,15
T1355,2019-03-26 19:21:00,Campanhã,Marquês,13
T1798,2019-03-26 19:33:00,Casa da Música,Casa da Música,12
T2348,2019-03-26 19:35:00,Trindade,Aliados,8
T2421,2019-03-26 19:49:00,Trindade,Bolhão,13
T2442,2019-03-26 19:51:00,Casa da Música,Casa da Música,14
T1054,2019-03-26 19:57:00,Marquês,Trindade,16
T1672,2019-03-27 07:01:00,São Bento,São Bento,14
T2308,2019-03-27 07:10:00,Trindade,Bolhão,10
T1548,2019-03-27 07:23:00,Aliados,Casa da Música,15
T2598,2019-03-27 07:25:00,Aliados,Casa da Música,8
T1042,2019-03-27 07:28:00,Aliados,Casa da Música,10
T2951,2019-03-27 07:33:00,Campanhã,Aliados,10
T1262,2019-03-27 07:36:00,Trindade,Bolhão,7
T1708,2019-03-27 07:40:00,Casa da Música,Bolhão,10
T2690,2019-03-27 07:52:00,Bolhão,Aliados,16
T1465,2019-03-27 08:03:00,Campanhã,São Bento,13
T2740,2019-03-27 08:05:00,Trindade,Bolhão,6
T2201,2019-03-27 08:06:00,Casa da Música,Casa da Música,15
T1666,2019-03-27 08:12:00,Trindade,Campanhã,9
T1417,2019-03-27 08:13:00,Aliados,São Bento,16
T2836,2019-03-27 08:13:00,São Bento,Aliados,8
T1720,2019-03-27 08:14:00,Marquês,Marquês,9
T2263,2019-03-27 08:15:00,Marquês,Trindade,12
T1510,2019-03-27 08:17:00,Casa da Música,Aliados,16
T2839,2019-03-27 08:23:00,Casa da Música,Bolhão,21
T1783,2019-03-27 08:24:00,Casa da Música,São Bento,14
T2426,2019-03-27 08:27:00,Casa da Música,Aliados,15
T1542,2019-03-27 08:29:00,Trindade,Casa da Música,6
T1398,2019-03-27 08:33:00,Aliados,Campanhã,18
T2058,2019-03-27 08:38:00,Trindade,Trindade,10
T2359,2019-03-27 08:40:00,Trindade,Campanhã,15
T1945,2019-03-27 08:52:00,Aliados,São Bento,17
T2170,2019-03-27 08:55:00,Casa da Música,Casa da Música,9
T1492,2019-03-27 09:02:00,São Bento,Trindade,4
T1536,2019-03-27 09:19:00,Campanhã,Casa da Música,13
T2354,2019-03-27 09:25:00,Aliados,Campanhã,10
T2564,2019-03-27 09:31:00,São Bento,Campanhã,17
T1150,2019-03-27 09:35:00,Aliados,São Bento,13
T2857,2019-03-27 09:40:00,Trindade,Casa da Música,15
T1713,2019-03-27 09:50:00,Casa da Música,Trindade,4
T2833,2019-03-27 12:00:00,São Bento,Casa da Música,10
T1325,2019-03-27 12:02:00,Campanhã,Marquês,11
T2514,2019-03-27 12:18:00,Casa da Música,São Bento,4
T1772,2019-03-27 12:21:00,Trindade,Campanhã,12
T1944,2019-03-27 12:47:00,Campanhã,Bolhão,13
T1933,2019-03-27 17:00:00,Aliados,Marquês,9
T1358,2019-03-27 17:03:00,Casa da Música,Trindade,6
T2311,2019-03-27 17:03:00,Bolhão,Casa da Música,16
T1087,2019-03-27 17:07:00,São Bento,Campanhã,7
T1242,2019-03-27 17:10:00,São Bento,Bolhão,22
T2225,2019-03-27 17:22:00,São Bento,Bolhão,16
T2588,2019-03-27 17:22:00,Campanhã,Trindade,14
T1151,2019-03-27 17:31:00,São Bento,Bolhão,17
T1980,2019-03-27 17:32:00,Casa da Música,Bolhão,11
T1044,2019-03-27 17:36:00,São Bento,Marquês,9
T1619,2019-03-27 18:10:00,Campanhã,São Bento,13
T2938,2019-03-27 18:16:00,São Bento,Marquês,10
T2122,2019-03-27 18:21:00,Marquês,Trindade,11
T1802,2019-03-27 18:22:00,Casa da Música,Campanhã,10
T1238,2019-03-27 18:22:00,Casa da Música,Marquês,18
T1993,2019-03-27 18:28:00,São Bento,Marquês,13
T2453,2019-03-27 18:31:00,Campanhã,Trindade,11
T2538,2019-03-27 18:35:00,Casa da Música,São Bento,9
T2864,2019-03-27 18:36:00,Aliados,São Bento,7
T1528,2019-03-27 18:52:00,Aliados,Casa da Música,11
T2279,2019-03-27 18:55:00,Campanhã,Campanhã,13
T1560,2019-03-27 19:01:00,Bolhão,Casa da Música,19
T2112,2019-03-27 19:03:00,Casa da Música,Marquês,13
T1595,2019-03-27 19:31:00,São Bento,Campanhã,11
T1433,2019-03-27 19:38:00,Bolhão,Casa da Música,13
T1216,2019-03-27 19:45:00,Bolhão,São Bento,10
T2357,2019-03-27 19:51:00,Aliados,Campanhã,9
T1236,2019-03-27 19:57:00,Trindade,Marquês,17
T1422,2019-03-27 19:58:00,São Bento,Trindade,15
T2346,2019-03-27 19:59:00,Aliados,Bolhão,11
T2858,2019-03-28 07:20:00,Bolhão,Bolhão,10
T1985,2019-03-28 07:34:00,Aliados,Bolhão,8
T2783,2019-03-28 07:37:00,Campanhã,Bolhão,13
T1467,2019-03-28 07:45:00,Campanhã,São Bento,16
T1480,2019-03-28 07:51:00,Aliados,Campanhã,17
T2094,2019-03-28 07:51:00,Trindade,Bolhão,16
T1099,2019-03-28 07:58:00,Campanhã,Trindade,16
T1441,2019-03-28 08:01:00,Trindade,Bolhão,14
T2754,2019-03-28 08:07:00,Casa da Música,Casa da Música,12
T2492,2019-03-28 08:08:00,Aliados,Casa da Música,13
T2761,2019-03-28 08:11:00,Trindade,Marquês,9
T2900,2019-03-28 08:14:00,Aliados,Bolhão,9
T1416,2019-03-28 08:16:00,Marquês,Bolhão,10
T1484,2019-03-28 08:19:00,Marquês,Campanhã,13
T1011,2019-03-28 08:19:00,Marquês,Bolhão,14
T2147,2019-03-28 08:24:00,São Bento,Marquês,10
T1604,2019-03-28 08:24:00,Marquês,Casa da Música,15
T1366,2019-03-28 08:36:00,Campanhã,Campanhã,18
T1887,2019-03-28 08:36:00,Marquês,Marquês,13
T1518,2019-03-28 08:38:00,São Bento,Bolhão,9
T2044,2019-03-28 08:40:00,Campanhã,São Bento,5
T1356,2019-03-28 08:40:00,Campanhã,Casa da Música,12
T1279,2019-03-28 08:47:00,Bolhão,Campanhã,13
T2420,2019-03-28 08:49:00,Trindade,São Bento,13
T2934,2019-03-28 08:49:00,Casa da Música,São Bento,15
T2497,2019-03-28 08:55:00,Aliados,Campanhã,11
T2859,2019-03-28 09:23:00,Bolhão,Bolhão,11
T1940,2019-03-28 09:24:00,Aliados,Bolhão,10
T1145,2019-03-28 09:35:00,Aliados,Bolhão,12
T2221,2019-03-28 09:37:00,Trindade,Campanhã,10
T2766,2019-03-28 09:38:00,Campanhã,Casa da Música,12
T2611,2019-03-28 09:41:00,Aliados,Trindade,12
T1979,2019-03-28 12:02:00,Casa da Música,Trindade,6
T1209,2019-03-28 12:10:00,Aliados,Aliados,9
T1579,2019-03-28 12:20:00,Bolhão,Aliados,16
T1693,2019-03-28 12:31:00,Campanhã,Casa da Música,6
T1737,2019-03-28 12:31:00,Bolhão,Bolhão,6
T1070,2019-03-28 17:19:00,Casa da Música,Casa da Música,12
T1169,2019-03-28 17:32:00,Bolhão,Marquês,12
T2815,2019-03-28 17:35:00,Casa da Música,Bolhão,15
T1278,2019-03-28 17:52:00,Trindade,Casa da Música,11
T1003,2019-03-28 17:54:00,Bolhão,Marquês,18
T1183,2019-03-28 18:00:00,Trindade,São Bento,12
T1083,2019-03-28 18:00:00,Marquês,Bolhão,15
T2541,2019-03-28 18:01:00,Trindade,Trindade,11
T2722,2019-03-28 18:01:00,Aliados,Aliados,13
T2480,2019-03-28 18:06:00,Casa da Música,Campanhã,9
T2050,2019-03-28 18:08:00,Trindade,Marquês,10
T1365,2019-03-28 18:10:00,Bolhão,Casa da Música,15
T2991,2019-03-28 18:10:00,Marquês,São Bento,12
T1582,2019-03-28 18:22:00,Trindade,Campanhã,13
T1287,2019-03-28 18:22:00,Trindade,Trindade,9
T2347,2019-03-28 18:24:00,Aliados,Bolhão,11
T1773,2019-03-28 18:34:00,Campanhã,São Bento,7
T1547,2019-03-28 18:36:00,Bolhão,São Bento,9
T2163,2019-03-28 18:37:00,Casa da Música,Trindade,15
T2334,2019-03-28 19:25:00,Aliados,Bolhão,9
T2186,2019-03-28 19:35:00,Casa da Música,Bolhão,16
T1924,2019-03-28 19:41:00,Trindade,Casa da Música,14
T2896,2019-03-28 19:49:00,Bolhão,Casa da Música,9
T1012,2019-03-29 07:01:00,Trindade,São Bento,6
T1869,2019-03-29 07:05:00,Casa da Música,Casa da Música,18
T2256,2019-03-29 07:09:00,Campanhã,São Bento,12
T2943,2019-03-29 07:09:00,Aliados,Aliados,16
T1918,2019-03-29 07:23:00,Casa da Música,Marquês,8
T2730,2019-03-29 07:25:00,Trindade,Bolhão,9
T1860,2019-03-29 07:30:00,Casa da Música,Marquês,11
T1759,2019-03-29 07:32:00,Trindade,Campanhã,14
T1664,2019-03-29 07:33:00,Casa da Música,Marquês,6
T2747,2019-03-29 07:39:00,Trindade,Bolhão,14
T1198,2019-03-29 07:44:00,São Bento,Bolhão,12
T2965,2019-03-29 07:45:00,Marquês,Trindade,14
T1695,2019-03-29 07:49:00,Trindade,São Bento,12
T1369,2019-03-29 08:01:00,Trindade,Aliados,13
T1163,2019-03-29 08:04:00,São Bento,São Bento,17
T1227,2019-03-29 08:05:00,Trindade,Aliados,12
T1361,2019-03-29 08:05:00,Trindade,Aliados,9
T1310,2019-03-29 08:08:00,Marquês,Trindade,6
T1988,2019-03-29 08:11:00,Casa da Música,Bolhão,4
T2145,2019-03-29 08:13:00,Bolhão,Casa da Música,6
T1894,2019-03-29 08:14:00,Campanhã,Campanhã,13
T2543,2019-03-29 08:16:00,Campanhã,São Bento,12
T2445,2019-03-29 08:16:00,Campanhã,Campanhã,20
T2764,2019-03-29 08:17:00,Casa da Música,São Bento,7
T1218,2019-03-29 08:22:00,Trindade,Bolhão,13
T1770,2019-03-29 08:26:00,Trindade,Campanhã,12
T2280,2019-03-29 08:35:00,Trindade,Casa da Música,17
T1640,2019-03-29 08:37:00,Marquês,Trindade,11
T1669,2019-03-29 08:40:00,Trindade,Marquês,11
T1360,2019-03-29 08:47:00,Aliados,Bolhão,15
T2592,2019-03-29 08:52:00,Aliados,Marquês,2
T2217,2019-03-29 08:59:00,Campanhã,São Bento,11
T1155,2019-03-29 09:04:00,Casa da Música,Aliados,10
T2838,2019-03-29 09:12:00,Trindade,Marquês,13
T2304,2019-03-29 09:19:00,Campanhã,Marquês,12
T1291,2019-03-29 09:31:00,Aliados,Campanhã,11
T2455,2019-03-29 09:40:00,Casa da Música,Marquês,9
T2940,2019-03-29 09:51:00,Aliados,Marquês,18
T1533,2019-03-29 09:52:00,Trindade,Trindade,9
T1055,2019-03-29 09:54:00,Marquês,São Bento,10
T1872,2019-03-29 12:08:00,Campanhã,Aliados,8
T1524,2019-03-29 12:16:00,Campanhã,Aliados,9
T1254,2019-03-29 12:17:00,Casa da Música,Campanhã,11
T1223,2019-03-29 12:25:00,Bolhão,Aliados,13
T1797,2019-03-29 12:36:00,Bolhão,São Bento,11
T2582,2019-03-29 12:42:00,Aliados,Casa da Música,16
T2750,2019-03-29 12:46:00,Aliados,Casa da Música,12
T1456,2019-03-29 12:55:00,Campanhã,Campanhã,13
T2684,2019-03-29 12:55:00,Bolhão,São Bento,19
T2173,2019-03-29 17:20:00,Trindade,Trindade,12
T2808,2019-03-29 17:23:00,Casa da Música,Bolhão,12
T1646,2019-03-29 17:26:00,Campanhã,Marquês,14
