id,type,latitude,longitude,slots,bikes,updateTime
30,BIKE,41.411412,2.167199,20,10,06/03/19 16:03:39
30,BIKE,41.411412,2.167199,20,11,02/03/19 13:27:33
30,BIKE,41.411412,2.167199,20,5,07/03/19 20:46:39
30,BIKE,41.411412,2.167199,20,6,13/03/19 22:32:53
30,BIKE,41.411412,2.167199,20,6,04/03/19 20:40:58
30,BIKE,41.411412,2.167199,20,15,05/03/19 06:58:54
30,BIKE,41.411412,2.167199,20,15,04/03/19 06:58:09
30,BIKE,41.411412,2.167199,20,9,14/03/19 14:50:56
30,BIKE,41.411412,2.167199,20,12,03/03/19 14:34:11
30,BIKE,41.411412,2.167199,20,15,07/03/19 09:18:48
